isAlternative,isPro,isCon,isDecision,isIssue,sentence
0,0,0,0,1,"Do you also get the message ""TypeError: callback is not a function""?"
0,0,0,1,0,Please delete it (we still have it under version control in case we discover its use).
0,0,1,0,0,This View will only work with the Issue Strategy.
0,1,0,0,0,That's a good idea to add the new REST method.
0,0,0,1,0,Please add it to the config REST class.
1,0,0,0,0,"Possible Testing Frameworks:
 * [https://qunitjs.com/]
 * [https://facebook.github.io/jest]
 * https://github.com/jasmine/jasmine"
1,0,0,0,0,"We use similar background colors in your tab panel like in the Treant nodes."
0,0,0,0,1,Icons for pro and con arguments in sentences of issue comments are not shown in Treant.
0,0,0,0,0,Just pushed this and created a pull request.
0,1,0,0,0,It works awesome!!
0,1,0,0,0,"Best thing: when adding a new comment, the treant is triggered to reload (by JIRA, I did not touch this)."
0,0,1,0,0,"I think with some time the DecXtract tab pannel becomes a bit outdated (for JIRA issues with less comments)"
0,0,0,1,0,All other functions can be done in Decision Knowledge Page or in the Treant module.
0,1,0,0,0,"On the other hand, I think its a good possibility to gain an overview when there a a lot of comments and decision knowledge, like most of the Lucene issues."
0,1,0,0,0,The direct notification of the treant in the issue module is awesome!
0,0,0,0,0,Are you in office tomorrow?
0,0,0,0,0,I think we should discuss this a bit further before we throw it out.
0,0,0,0,0,Afterwards I could implement it during the weekend.
0,0,0,0,0,I will be in office tomorrow and we will discuss this issue CONDEC-375.
0,0,0,0,0,This will be part of a new work item so please close this one.
1,0,0,0,0,"Add @ignore annotations to the methods that should be ignored"
0,0,0,0,0,I'm having trouble reproducing this.
0,0,0,0,0,Can you please provide some steps or testdata to get this exception?
0,0,0,0,0,Or maybe a stacktrace?
0,0,0,0,1,We need to find a way to get rid of the special treatment of sentences/decision knowledge in issue comments as much as possible.
0,0,0,0,0,But this will be part of a future work item.
0,0,0,0,0,Thanks.
0,1,0,0,0,Those Icons look great in treant.
0,0,1,0,0,This is hard to implement because I think you should distinguish between issue types such as work item and system function and maybe only include decision knowledge
0,0,0,0,1,"So for example if i have a graph like: Decision1 -> WorkItem1 -> Issue1; So the link distance for Issue and Decision would be 0 because no knowledge types are connected to each other, right?"
0,0,0,1,0,"We restrict recursive search for children of a valid KnowledgeType, not for KnowledgeType.Other."
0,0,0,0,0,Please also squash this into the develop branch after fixing the codacy issues (and other things you still want to do).
0,0,0,0,0,Let's discuss that tomorrow.
0,0,0,0,1,Sentences are existing in ao (so they are shown in the treeViewer) but they do not contain any links (this usually does not happen).
0,0,0,1,0,I moved the creation of the event listener to the fillIssueModule method that is only called once when the issue module is created.
0,0,0,0,1,Does anybody still have a propagation to login page problem?
0,0,0,0,1,"The content of the DecXtract issue tab panel is also blocked in the Safari browser."
0,0,0,0,0,"global.open(baseUrl + ""/browse/"" + key, '_blank');"
0,0,0,1,0,"I solved this for now by adding an event listener to the dialog hide function. When the dialog gets hidden, it is resetted."
1,0,0,0,0,"On the long run, we could think about adding a separate dialog template file for every management function (adding elements, linking elements, deleting element et cetera)."
0,1,0,0,0,"The advantage would be that we don't need the HTML code in the Javascript file anymore."
0,0,0,0,0,Please shortly describe what you did.
0,0,0,0,1,"With the ""\n\r"" removed, a null pointer occurred on substring methods."
0,0,1,0,0,You won't be able to login otherwise.
0,0,0,0,0,I installed the current version on this server.
1,0,0,0,0,This alternative is proposed here: https://community.atlassian.com/t5/Answers-Developer-Questions/How-can-I-make-a-message-pop-up-from-java/qaq-p/478856
0,0,0,0,0,Fixed.
0,0,0,0,0,"I fixed this on the ""develop"" branch."
0,0,0,0,1,Elements that were retrieved directly from the active objects (AO) database (not through links) did not get their body from the Jira issue comment.
1,0,0,0,0,"It would be great if this would be also covered by a button on your setting page, maybe also by the ""validate sentence database""."
0,0,0,0,0,I can reproduce this.
0,0,0,0,0,I checked out your branch CONDEC-135 and installed the version on this server.
0,0,0,0,0,I close this work item for now.
0,0,0,0,0,We might reopen it for the remaining restructuring.
0,0,0,0,0,"ALTER TABLE ""AO_1193A5_CONDEC_LINK"" DROP ""ID_OF_SOURCE_ELEMENT""; 
ALTER TABLE ""AO_1193A5_CONDEC_LINK"" DROP ""ID_OF_DESTINATION_ELEMENT"";"
0,0,0,0,0,Could you please look again at it?
0,0,0,0,0,I will fix this on CONDEC-324.
0,0,0,0,1,"Unfortunately, I still get an error when exporting decision knowledge as the json table."
0,0,1,0,0,Not possible in JIRA
0,0,0,1,0,Split the element key to retrieve the project key in case the project key is undefined.
0,0,0,1,0,"If comments are edited, the sentence objects are newly created."
0,0,0,1,0,Added a new constructor for the GitConfig so the ProjectKey is enough. 
0,0,0,0,0,"The problem is, decisionKnowledgeElement.getType() returns ""con"" for a contra element. But css only looks for ""contra"" class elements. Because of this, it only fails for cons, not for pros."
0,0,0,0,0,The isValidated attribute of Sentence objects is now set correctly.
0,0,0,0,1,"Could you please try to access the REST API of the Git Integration for JIRA plugin from the Java side of our plugin?"
0,0,1,0,0,"I tried this but could not pass the Authentication barrier."
0,0,1,0,0,This needs explicit credentials.
1,0,0,0,0,So may we ask the user for their credentials.
1,0,0,0,0,Try to authenticate another way
0,0,0,0,0,I looked a bit deeper into this.
1,0,0,0,0,The user should have a possibility to configure the issue types for the webhook.
0,0,0,1,0,"I decided to create a third class that just handles the ""Observation""."
0,1,0,0,0,"OK, good idea."
0,0,0,0,0,Review: The new code is looking good.
0,0,0,0,0,It is short and more readable than before.
0,0,0,0,0,The tests are refactored and are working. 
0,0,0,1,0,Removing the Webhook observer and adding the functionality to the Connector.
0,0,0,0,0,Fixed some small bugs.
0,0,0,0,0,If you could review the toggle that would be great.
0,0,0,0,0,If you think we are finished with this item we can close it then
0,0,0,0,0,Thanks.
0,0,0,0,0,I did some minor changes.
0,0,0,0,1,"One problem was that the issue id could not be received for this link via JIRA.Issue.getIssueKey();"
0,0,0,1,0,"Now, the following method is used to receive the issue key:"
0,0,0,0,0,"var issueKey = JIRA.Issue.getIssueKey();
    if(issueKey == null) {
        issueKey = AJS.Meta.get(""issue-key"");
    }"
0,0,0,1,0,I removed the html tags.
0,0,0,0,1,"Sadly in the Issue View the Message ""No Element has been selected"" is shown."
1,0,0,0,0,If we stay with the synchronous calls i will now try to add a authentication page.
0,0,0,0,0,Thanks for fixing the bugs!
0,0,0,0,1,The problem was that the issueType was null when trying to add it to the Scheme.
0,0,0,0,0,I committed this here: https://github.com/cures-hub/cures-condec-jira/pull/13
0,0,0,1,0,I integrated a first version of the issue tab panel into the DecDoc plug-in.
0,0,0,0,1,"Unfortunately, the tree is not rendered correctly."
0,0,0,0,0,"Does this happen in your browser as well?"
0,0,0,0,0,thank you!
0,0,0,0,1,Should we also assign new icons to all extended decision knowledge types?
0,0,0,1,0,"Avoid uneccessary copying of entire git repositories for every branch, remove folder creation for every git branch"
0,0,0,1,0,"Sort commits by their committing time: oldest commits come first!"
0,0,0,0,0,"done on ""develop"""
0,0,0,0,0,Fixed.
0,0,0,0,1,I don't see the flags in the Chrom(ium) browser but in Firefox.
1,0,0,0,0,"Currently, also irrelevant sentences are exported."
0,0,0,0,1,The dialog cannot be found since the issue page generates HTML which contains elements with not unique IDs.
1,0,0,0,0,"Dialog.vm could receive a variable from its parent velocity page, this variable could be appended to ID attributes of the generated dialog HTML."
0,0,0,1,0,"If the classifier automatically classifies a sentence, isValidated is set to false."
1,0,0,0,0,"Currently, this template file is just a static HTML page"
0,0,0,1,0,Refactored some javascript to closure objects.
0,0,0,1,0,The DecisionKnowledgeProject class offers the method getKnowledgeTypes() to get the activated knowledge types for the JIRA project as a set.
1,0,0,0,0,"We should include a pie chart that shows how many of the decisions have an issue documented and how many of the issues are already solved by a decision."
1,0,0,0,0,"I would call the boxplot decision knowledge elements per issue."
0,0,0,0,1,"Do you have an idea what causes this exception?"
0,0,0,0,0,I get the following error message
1,0,0,0,0,If this dependency should stay we could list all Issue Types from Jira via the IssueTypeManager. 
1,0,0,0,0,"We can create the Dropdown via JSON https://docs.atlassian.com/aui/7.9.1/docs/dropdown.html"
0,0,0,0,1,Would it also be possible to replace the end tag with a line break?
1,0,0,0,0,"I think its a good idea to support line break ""end indicators"" for both  (icon and tags)."
1,0,0,0,0,We could replace the end tag by a line break.
1,0,0,0,0,We could support line breaks *and* end tags.
1,0,0,0,0,This bug should be solved by changing to the latest Spring Scanner version.
0,0,0,0,0,"Please check if the plugin runs with this version and then close this bug."
0,0,0,0,0,There are no issues with the new Versions or the init process.
0,0,0,0,1,"How can we check whether the user is authorized to change settings?"
1,0,0,0,0,"Currently, we check whether the user is authorized in many classes, e.g. in the REST classes and in the Servlets."
0,0,1,0,0,This leads to redundant code.
1,0,0,0,0,Create an AuthorizationManager class that it is used in the REST and servlet classes.
1,0,0,0,0,"Currently, we have the two mock classes MockAdminUserManager and MockDefaultUserManager."
0,0,0,0,1,"Is it ok, if I combine these classes into ""MockUserManager""?"
0,0,0,1,0,Fixed by adding a boolean to velocity parameters.
0,0,0,0,1,I also have the problem that the knowledge types toggles seem to be deactivated although they are actually activated.
0,0,0,0,1,Should the tags also no longer pop up after a change or only at the opening of the page? 
0,1,0,0,0,It works on my local Jira instance.
0,0,0,0,0,I also installed the version on the server.
0,0,0,1,0,I fixed this by calling CommentSplitter in the DecXtractEventListener.
0,0,0,0,0,AJS.$(document).ready(function ());
0,0,0,0,0,"I already fixed this. "
0,0,0,0,1,This is a very strange behavior and its not yet determined what is causing this.
0,0,0,0,1,I think this happens because JIRA calls the code twice (why ever?).
0,0,0,0,1,"If the code is executed ""fast enough"" sequentially or parallel a sentence is added twice into the db, since the first insertion is not finished when the second one starts its consistency function."
1,0,0,0,0,A simple solution for this bug is to check the consistency after all sentences are inserted and delete possible duplicates
1,0,0,0,0,An alternate solution is to identify the problem why the first consistency check (in the ao method for inserting a sentence) fails.
0,0,1,0,0,This idea also does not work.
0,0,0,1,0,"Fix by adding a static counter that increases with every deletion and is called every second time."
0,0,0,0,1,"The problem is that ""somehow"" the generic links between sentences and issue are deleted."
0,0,0,0,1,Unfortunately there is no reason for these links to be deleted.
0,0,0,0,1,And there is no possibility for the user to delete a link without creating a new one.
0,0,0,0,1,The last time (so when I was hunting for this bug) a Java Heap Space exception occurred.
1,0,0,0,0,A workaround is a function that checks for every element if a valid link exists (no matter if the link is to a sentence or an issue).
0,0,0,1,0,Please remove all the webhook calls from the KnowledgeRest class and add them to the ActiveObjectStrategy class.
0,0,0,0,1,Do you also get a runtime exception: service proxy has been destroyed when running JIRA locally?
0,0,0,0,0,screenshot-1.png|thumbnail!
0,0,0,0,0,"There was a unit test which should have covered this, which was also not correct."
0,1,0,0,0,"The new Trigger for the webhook don't show any of your problems in my tests (Create, Link , Delete)"
0,0,0,0,0,Done!
0,0,0,0,0,Mock up for DnD support
0,1,0,0,0,I like it.
1,0,0,0,0,"Currently, the LinkEntity interface does not extend the Link interface and the DecisionKnowledgeElementEntity interface does not extend the DecisionKnowledgeElement interface due to a technical issue."
0,0,0,0,1,"The getKnowledgeType method returns an Enum instance, but we need a String for the AO database."
0,0,0,0,1,We cannot both ignore this method in the Entity interface and write a new one because one cannot overload the return type of methods.
0,1,0,0,0,This system function is relevant for both the active objects and the issue strategy.
0,0,0,1,0,"If the issue strategy is chosen, the knowledge types are managed as JIRA issue types."
1,0,0,0,0,"In order to limit the number of elements in the jsTree TreeViewer, the user should be enabled to textually filter the list."
0,0,0,0,1,What kind of documentation is now missing? 
0,0,0,0,0,I linked all issues that are related to a system function. 
0,0,0,0,0,Thanks.
0,0,0,1,0,I added a list of documentation items we should regularly check.
0,1,0,0,0,The Git integration for Jira plugin is storing their Files at /var/atlassian/application-data/jira/data/git-plugin
0,0,0,0,1,I don't know why our getProjectKey() method is called when using the git integration plugin.
0,0,1,0,0,The method JIRA.API.Projects.getCurrentProjectKey(); does not work for the git integration plugin.
0,0,0,1,0,I wrapped this into a try catch block.
0,0,0,0,0,now the Elements are all loaded an only collapsed if the depth is lower then the amount of Elements in the Tree
0,0,0,0,0,I refactored the code in the Treant class
0,0,0,0,0,[https://www.w3schools.com/code/tryit.asp?
0,0,0,0,0,Thanks.
1,0,0,0,0,"The node text and color could also be changed to [Supporting Argument, green] and [Attacking Argument, red]."
0,0,0,0,1,Or is there a possibility to have two parents?
0,0,0,1,0,"Please colorize the links to arguments according to their type (supports: green, attacks: red)."
0,0,0,0,0,This is the example i talked about: http://fperucic.github.io/treant-js/examples/connectors/
0,0,0,1,0,"I decided to change the color of the element instead."
0,0,0,0,1,"Is there a good way to perform static code analysis in IntelliJ?"
1,0,0,0,0,There is a alternative [https://www.jetbrains.com/help/idea/code-analysis.html] .
0,1,0,0,0,PMD and FindBugs has more preset rules. 
0,1,0,0,0,FindBugs and PMD are also available on IntelliJ 
0,0,0,0,1,The Webhook sends the data but the Frontend of the CUU page don't show it.
0,0,0,0,0,this added a small button on the right. This button is not working like thought :D. Now i will try the suggested jQuery  method.
0,0,1,0,0,The view is not resizeable at all. The cursor is not changing . 
1,0,0,0,0,I also tried to make the tree viewer resizable using jquery ui.
0,0,1,0,0,but did not succeed.
0,0,0,1,0,Link new comments automatically to decision knowledge by rules!
0,1,0,0,0,Changed files (code files) can easily be added into the knowledge graph.
1,0,0,0,0,We could also put the treeviewer into an extensible sidebar: https://docs.atlassian.com/aui/7.9.3/docs/sidebar.html
0,0,0,0,0,"I posted the issue to the developer community:
https://community.atlassian.com/t5/Jira-questions/How-can-we-use-the-jstree-and-context-menu-jQuery-plugins-in-the/qaq-p/893933#M286615"
0,1,0,0,0,Then we use the same path as other plugins
0,0,0,0,0,Just started to work on this.
0,0,0,1,0,We store our cloned repositories also at /var/atlassian/application-data/jira/data/condec-plugin
0,0,0,0,0,"For reproducing the issue, you need to select a knowledge macro item:"
0,0,0,0,0,image-2019-01-29-15-57-44-289.png|thumbnail!
0,0,0,1,0,"I created two updateView() methods: one for the separate decision knowledge page and one for the issue modul."
0,0,0,0,1,After removing the possibility to click and add issues in the Issue Module do we need a new updateView function?
0,0,0,0,1,"The buildTreant method needs to be changed, so that the context menu and D&D is not added all the time but just for the decision knowledge page."
0,0,0,0,1,"Further, we need a possibility to link to the decision knowledge page and provide the selected element in the link."
0,0,0,1,0,"I added a function buildIssueTreant that exchange the createTreant with only the new Treant function."
0,0,0,1,0,"I renamed updateIssueModule method into updateView since this is the generic method to update the view either on the separate decision knowledge page or on the issue modul."
0,1,0,0,0,"Although both methods have the same name (updateView) there should be no conflict because the velocity templates that call these methods use different resources from the atlassian-plugin.xml."
0,0,0,1,0,"We decided to integrate a GitConnector class in the Java side of the plugin using the jGit library."
1,0,0,0,0,"I tried to implement an Input Field and a Button to submit the Git Repository address."
0,0,0,0,1,"Unfortunately, I could not get it running without user credentials."
0,0,0,1,0,We now use the resize option in the CSS file.
0,0,0,0,1,"Are we changing the links also in the Decision Knowledge Page?"
0,0,0,0,0,"I posted this issue to the developer community:
https://community.atlassian.com/t5/Jira-questions/How-to-pass-an-argument-to-a-web-panel-via-the-URL/qaq-p/894345"
0,0,0,0,1,"Do you know which page decorators to use to show the sidebar?"
0,0,1,0,0,It does not work for the TreeViewer.
0,1,0,0,0,"That's a good idea."
1,0,0,0,0,"The tooltip should be shown if there is a description provided, otherwise there should be no tooltip."
0,0,0,1,0,"I added Tooltips for Elements that have a description."
0,0,0,0,1,"The Hover element is not changed at all and the tooltip function is not recognized. Do you have a idea why?"
0,0,0,0,0,"I committed the changes."
1,0,0,0,0,If we want some other style we can change the css. 
1,0,0,0,0,It would be nice to also have the tooltips on the Treant nodes.
0,0,1,0,0,Sadly nothing is easy.
0,0,0,0,1,The Tooltip for the Treant is not showing because the a Element removes the title if you add some. 
0,0,0,0,1,We need to use a different framework for this.
0,0,0,1,0,We decided to not show link directions in the Treant.
0,0,0,0,1,How to show link directions and semantics between knowledge elements?
0,0,0,1,0,"Use a graph visualization framework (different to Treant.js) that supports showing link directions and semantics"
0,0,0,0,0,"this.icon = ComponentGetter.getUrlOfImageFolder() + decisionKnowledgeElement.getType().toString() + .png;"
1,0,0,0,0,"Maybe we can also use relative paths."
0,0,0,1,0,"I added a new constructor in the TreeViewer to differentiate between icons for pro and con arguments!"
0,0,0,0,1,"How do you observe changes to the data?"
1,0,0,0,0,"We could create the webhook listener with JIRA"
0,0,0,1,0,"The top level/root element is always an issue (we currently do not use the commit SHA as the key, only the issue key)."
0,1,0,0,0,"This will make it more easy in the future."
0,1,0,0,0,"Yes, I think the idea to change the methods in the KnowledgeRest class is good and straightforward."
0,1,0,0,0,"Atlassian also uses this for their applications links: http://cures.ifi.uni-heidelberg.de:8080/plugins/servlet/applinks/listApplicationLinks"
0,0,0,0,1,"How to access git commits on the server (Java) side of the plugin?"
0,0,0,0,0,Got it!
0,1,0,0,0,It works!
0,0,1,0,0,"It's A LOT of code"
1,0,0,0,0,"These could/should/have to be entered by the user, may in the project settings."
0,0,0,0,0,"I'll commit my solution tomorrow."
0,0,0,1,0,"The result tokens are stored in a Jira properties file."
0,0,0,1,0,"We change the storage of the OAuth variables (secret, token, ...) from project specific to global."
0,0,0,1,0,"Also moved the setting to global settings.!"
0,0,0,0,1,Do you have any idea why this bug could appear?
1,0,0,0,0,"An option would be to use/try JIRA's OAuth method."
0,1,0,0,0,This works for Treant.
0,0,0,0,0,"This is a link to configure the default screen on the CURES server: http://cures.ifi.uni-heidelberg.de:8080/secure/admin/ConfigureFieldScreen.jspa?"
1,0,0,0,0,"When selecting the ""Add Element"" item in the context menu, links should be automatically established to the parent element."
0,0,1,0,0,This is currently not working for the JIRA module.
0,0,0,0,1,The question is how we can provide the linked issues to the form.
0,0,0,0,0,"A key value pair of ""issue id"" as the key and ""treant"" as value should be posted."
0,0,0,0,0,I created a new developer community post https://community.developer.atlassian.com/t/calling-the-quick-edit-plugin-function-create-linked-issue/24386
0,0,0,0,0,Please describe on how you plan to implement the webhook.
0,0,0,0,0,"I added another post to the Atlassian community: https://community.atlassian.com/t5/Jira-questions/How-to-trigger-the-create-linked-issue-dialog-from-a-JIRA-plugin/qaq-p/922606"
1,0,0,0,0,"Let the user enter her credentials (in my case when she selects the project for being reported"
1,0,0,0,0,"A better solution is to create a queue so you can better deal with timeouts and retries."
0,1,0,0,0,"When you send webhooks inline, all your code is in one place."
1,0,0,0,0,"You can use open source scalable queueing solutions like RabbitMQ or a service like Amazon Simple Queuing Service."
1,0,0,0,0,"And if you need to retry a notification, just keep it marked active until it succeeds or is called the maximum number of times."
0,1,0,0,0,"This way, your interaction is limited to adding and removing ��messages,�� which tell you what webhooks to call."
0,1,0,0,0,"In addition to using a tool designed for this purpose, a proper queue also saves database resources for what it does best��providing data to your primary application."
0,0,0,1,0,"I created a onclick event for the Submission of the url and the secret:"
0,0,0,0,1,How can we see the logs?
1,0,0,0,0,You can have log files if you provide a time frame to them.
0,0,0,0,0,Please ask via slack.
0,0,0,1,0,"I changed the terminology to setKnowledgeExtractedFromGit and isKnowledgeExtractedFromGit and also added a toggle in the single project's setting page."
0,0,0,0,0,"thanks for starting to work on this item."
0,0,0,0,0,I finished the toggle for the Git integration.
0,0,0,0,0,The issue comment toggle will be integrated by him.
0,0,0,0,1,Do you have any idea why the icons are not loaded?
0,0,0,0,0,I tried to fix the Icons but could not find a solution.
0,0,0,0,0,I will try this tomorrow.
0,0,0,1,0,I reintegrated the deprecated createIssueType method again.
0,0,0,1,0,We will use this deprecated method until we find a better solution.
0,0,0,0,0,The Atlassian support answered me.
0,0,0,0,0,Now we have to hope that somebody in the community has an idea how to solve our problem.  
0,0,0,0,0,"Sorry for commenting out tests, they need to be reworked as well."
0,0,0,1,0,"I added the Codacy Badge to the Readme: https://github.com/cures-hub/cures-decdoc-jira/tree/develop"
0,0,0,0,0,After using Sonarcloud  i would fix most of the new bugs that are appeared  
0,1,0,0,0,It works very well.
0,0,0,0,0,I will merge it on the development branch.
0,0,0,1,0,We now use an input stream to read in the image data.
0,1,0,0,0,The following page also uses input streams: https://www.programcreek.com/java-api-examples/?
0,0,0,1,0,I added toggles to the template for a single project's settings.
0,0,0,0,1,"Is there a way to use the standard asynchronous getJSON method and callback functions?"
0,0,0,1,0,I changed the calls to the asynchronous getJSON method.
0,0,0,0,1,Is there still need to configure the PMD Rules? 
0,0,0,0,1,Is there a possibility to read the logger from java. I tried to read the sys out but this was empty. 
1,0,0,0,0,We should add a pmd config file to the root directory of the plug-in where we define the PMD rules we want to check.
0,1,0,0,0,It will be used by Codacy (similar to the eslintrc.conf).
0,1,0,0,0,So no new System is needed. 
0,0,0,1,0,"Yes, we use Codacy online."
0,0,0,1,0,"Please add a config file (.eslintrc) for ESLint to the root directory of the JIRA plug-in"
0,0,1,0,0,Enums cannot be written to database.
0,0,0,1,0,The DecisionKnowledgeElementEntity interface does not extend the DecisionKnowledgeElement interface anymore.
0,1,0,0,0,Everything is working very well. 
0,0,0,1,0,Moved the Computing of the Child elements in the Graph class so this will Implement the Graph class and also remove the Recursion in the Data class. 
0,0,0,1,0,I added a context menu item for this.
0,0,0,0,1,I couldn't find a Drag and Drop functionality in the official Documentation
0,0,0,1,0,added Drag and Drop support for the JsTree View.
0,0,1,0,0,Treant.js doesn't support drag and drop.
1,0,0,0,0,I could try to use [html5 drag and drop|http://https//www.w3schools.com/html/html5_draganddrop.asp.com] to add my own drag and drop support. 
0,0,0,0,0,"function addingDragAndDropSupport() {
   var nodeDivs = document.getElementsByClassName(""node"");
   var i;
   for(i=0; i<nodeDivs.length; i++){
      nodeDivs[i].draggable=true;
      nodeDivs[i].ondragend=""drag(event)"";
   }
}"
0,0,0,0,0,"i added a new branch experiment. There i try to figure out how to add drag and drop support."
0,0,0,0,1,"Is there a better solution that enables to use drag and drop more than once (without having so many links created and deleted)?"
1,0,0,0,0,"It would be good to also allow to delete the current link to the parent node when using DnD in Treant."
0,0,0,1,0,"To Fix this problem in intelliJ i had to change the Version of JavaScript to ECMA Script 6"
0,0,0,1,0,"To Fix it in Maven i had to disable the compressResources of the Maven Plugin now Default Parameters are working "
0,0,0,0,0,Thanks for the refactoring!
0,0,0,0,1,"I tried to unify the classes ""Node"", ""NodeInfo"" and ""Data"" into one class Node. I had problems to access the attributes from the UI (decision.documentation.js)."
0,0,0,0,0,Because every Key is NULL there will be no return Element. 
0,0,0,1,0,We decided for now to keep the Treant and TreeViewer specific model classes since I did not succeed in getting rid of them.
1,0,0,0,0,"A different way to connect with JIRA than the connectors is the JIRA-REST-Java-Client: [https://bitbucket.org/atlassian/jira-rest-java-client]"
0,0,0,1,0,"I added a privacy statement to GitHub: https://github.com/cures-hub/cures-condec-jira/blob/master/privacy_statement.md"
0,1,0,0,0,"since this is easy to implement."
0,0,0,1,0,Use the classification methods and training data from R. Alkadhi
0,0,0,0,0,Please have a look.
0,0,0,1,0,"In order to include velocity template files in other files, we need to use the #parse method instead of #include."
0,1,0,0,0,built-in Jira feature
0,0,0,0,1,"Does [IntelliJ Git|https://github.com/JetBrains/intellij-community/tree/master/plugins/git4idea] makes use of the [libgit2 library|https://libgit2.github.com/]?"
0,0,0,0,1,Is there an equivalent of the JGit library in IntelliJ?
0,0,0,0,1,"Or is [IntelliJ Git|https://github.com/JetBrains/intellij-community/tree/master/plugins/git4idea] the equivalent for both EGit and JGit in Eclipse?"
0,0,0,0,1,It might not be possible to have both an SSL on and non-SSL connection since the tomcat servers are configured in a way that makes them expect to be behind an SSL proxy.
0,0,0,0,0,I squashed this into the develop branch.
0,0,0,1,0,"Yes, I think we should use ""con"" instead of ""contra"" in the Treant Node class and in treant.css file."
0,0,0,1,0,The ConDec JIRA plugin is now published in Marketplace
0,0,0,0,0,He did fix it before he presented his part of the Project
0,0,0,0,0,"I think we can add a first Version on Monday, after we finished all the work for this Sprint."
0,0,0,0,0,I saw that you changed the jquery.contextMenu.css file.
0,0,0,0,1,How does the privacy statement should look like?
0,0,0,0,1,We still need to provide the end user license agreement.
0,0,0,0,1,How to manage activation of the plugin?
0,0,1,0,0,Potential of side effects for the not-issue module pages.
0,0,0,1,0,Use the static method Link.instantiateDirectedLink to ensure the correct link direction.
0,0,0,0,1,How to name active objects tables introduced by the ConDec JIRA plugin?
0,0,0,1,0,"All active objects tables start with ConDec, e.g., CondecLink, CondecElement, CondecElementInComment!"
0,1,0,0,0,"The Privacy Policy that we now have contains all we need I think. Like DuckDuckGo we don't collect data from the user on our servers."
0,0,0,0,1,How can we get the path to JIRA's application directory?
1,0,0,0,0,A possible first try would be so set the cloning path to the home directory as a default and give the user the possibility to change this location.
0,0,0,0,1,"How can the model structure between ""Sentence"" and ""AOEntity"" be improved?"
0,0,0,0,0,"System.getProperty(""user.home"") + File.separator + ""repository"" + File.separator;"
0,1,0,0,0,I think this is a good idea.
1,0,0,0,0,So maybe there could be two expendable divs on top of each other.
